;Tweets;Label;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
178;Saya curiga soal insentif ini. Jangan2 harga motor/mobil listrik memang segitunya (setelah dikurangi insentif/subsiÃ¢ÂÂ¦ https://t.co/nQM7yWLpCF;0;saya curiga soal insentif ini jangan2 harga motor mobil listrik memang segitunya setelah dikurangi insentif subsi conqm7ywlpcf;['saya', 'curiga', 'soal', 'insentif', 'ini', 'jangan2', 'harga', 'motor', 'mobil', 'listrik', 'memang', 'segitunya', 'setelah', 'dikurangi', 'insentif', 'subsi', 'conqm7ywlpcf'];['saya', 'curiga', 'soal', 'insentif', 'ini', 'jangan2', 'harga', 'motor', 'mobil', 'listrik', 'memang', 'segitunya', 'setelah', 'dikurangi', 'insentif', 'subsi', 'conqm7ywlpcf'];['curiga', 'insentif', 'jangan2', 'harga', 'motor', 'mobil', 'listrik', 'segitunya', 'dikurangi', 'insentif', 'subsi', 'conqm7ywlpcf'];curiga insentif jangan2 harga motor mobil listrik segitunya dikurangi insentif subsi conqm7ywlpcf;curiga insentif jangan2 harga motor mobil listrik segitunya rang insentif subsi conqm7ywlpcf
179;@CNNIndonesia Gue juga melihat subsidi motor listrik bukan keharusan saat ini;0;user gue juga melihat subsidi motor listrik bukan keharusan saat ini;['user', 'gue', 'juga', 'melihat', 'subsidi', 'motor', 'listrik', 'bukan', 'keharusan', 'saat', 'ini'];['user', 'saya', 'juga', 'melihat', 'subsidi', 'motor', 'listrik', 'bukan', 'keharusan', 'saat', 'ini'];['user', 'subsidi', 'motor', 'listrik', 'keharusan'];user subsidi motor listrik keharusan;user subsidi motor listrik harus
180;@liputan6dotcom Lo embat subsidi BBM;0;user lo embat subsidi allcaps bbm allcaps;['user', 'lo', 'embat', 'subsidi', 'allcaps', 'bbm', 'allcaps'];['user', 'lo', 'embat', 'subsidi', 'allcaps', 'bbm', 'allcaps'];['user', 'lo', 'embat', 'subsidi', 'allcaps', 'bbm', 'allcaps'];user lo embat subsidi allcaps bbm allcaps;user lo embat subsidi allcaps bbm allcaps
181;RT @CNNIndonesia: Apa Sih Urgensinya Subsidi Mobil dan Motor Listrik? https://t.co/oxg9SywJyu;0;rt user apa sih urgensinya subsidi mobil dan motor listrik cooxg9sywjyu;['rt', 'user', 'apa', 'sih', 'urgensinya', 'subsidi', 'mobil', 'dan', 'motor', 'listrik', 'cooxg9sywjyu'];['rt', 'user', 'apa', 'sih', 'urgensinya', 'subsidi', 'mobil', 'dan', 'motor', 'listrik', 'cooxg9sywjyu'];['rt', 'user', 'sih', 'urgensinya', 'subsidi', 'mobil', 'motor', 'listrik', 'cooxg9sywjyu'];rt user sih urgensinya subsidi mobil motor listrik cooxg9sywjyu;rt user sih urgensi subsidi mobil motor listrik cooxg9sywjyu
182;@alvinlie21 Konversi sepeda motor bbm ke motor listrik bisa mendorong inovator-inovator kreatif dan memberi hasil kÃ¢ÂÂ¦ https://t.co/dboh5IAjcP;1;user konversi sepeda motor bbm ke motor listrik bisa mendorong inovator inovator kreatif dan memberi hasil codboh5iajcp;['user', 'konversi', 'sepeda', 'motor', 'bbm', 'ke', 'motor', 'listrik', 'bisa', 'mendorong', 'inovator', 'inovator', 'kreatif', 'dan', 'memberi', 'hasil', 'codboh5iajcp'];['user', 'konversi', 'sepeda', 'motor', 'bbm', 'ke', 'motor', 'listrik', 'bisa', 'mendorong', 'inovator', 'inovator', 'kreatif', 'dan', 'memberi', 'hasil', 'codboh5iajcp'];['user', 'konversi', 'sepeda', 'motor', 'bbm', 'motor', 'listrik', 'mendorong', 'inovator', 'inovator', 'kreatif', 'hasil', 'codboh5iajcp'];user konversi sepeda motor bbm motor listrik mendorong inovator inovator kreatif hasil codboh5iajcp;user konversi sepeda motor bbm motor listrik dorong inovator inovator kreatif hasil codboh5iajcp
183;Beli Sepeda Motor Listrik;1;beli sepeda motor listrik;['beli', 'sepeda', 'motor', 'listrik'];['beli', 'sepeda', 'motor', 'listrik'];['beli', 'sepeda', 'motor', 'listrik'];beli sepeda motor listrik;beli sepeda motor listrik
184;RT @pakguruhonorer: Semakin jelas siapa saja orang2 dibalik ide subsidi mobil &amp;0;rt user semakin jelas siapa saja orang2 dibalik ide subsidi mobil;['rt', 'user', 'semakin', 'jelas', 'siapa', 'saja', 'orang2', 'dibalik', 'ide', 'subsidi', 'mobil'];['rt', 'user', 'semakin', 'jelas', 'siapa', 'saja', 'orang2', 'dibalik', 'ide', 'subsidi', 'mobil'];['rt', 'user', 'orang2', 'dibalik', 'ide', 'subsidi', 'mobil'];rt user orang2 dibalik ide subsidi mobil;rt user orang2 balik ide subsidi mobil
185;Mensubsidi pembelian buku utk warga jauh lbh mulia drpd subsidi kendaraan listrik.;0;mensubsidi pembelian buku utk warga jauh lbh mulia drpd subsidi kendaraan listrik;['mensubsidi', 'pembelian', 'buku', 'utk', 'warga', 'jauh', 'lbh', 'mulia', 'drpd', 'subsidi', 'kendaraan', 'listrik'];['mensubsidi', 'pembelian', 'buku', 'untuk', 'warga', 'jauh', 'lebih', 'mulia', 'daripada', 'subsidi', 'kendaraan', 'listrik'];['mensubsidi', 'pembelian', 'buku', 'warga', 'mulia', 'subsidi', 'kendaraan', 'listrik'];mensubsidi pembelian buku warga mulia subsidi kendaraan listrik;subsidi beli buku warga mulia subsidi kendara listrik
186;Subsidi untuk motor/mobil listrik?;1;subsidi untuk motor mobil listrik;['subsidi', 'untuk', 'motor', 'mobil', 'listrik'];['subsidi', 'untuk', 'motor', 'mobil', 'listrik'];['subsidi', 'motor', 'mobil', 'listrik'];subsidi motor mobil listrik;subsidi motor mobil listrik
187;RT @AdhieMassardi: LAIN SOAL LAIN SOLUSI Ã¢ÂÂªÃ¯Â¸Â68% rakyat Indonesia gak mampu beli makanan bergizi. Rezim Widodo rancang subsidi utk motor listÃ¢ÂÂ¦;0;rt user allcaps lain soal lain solusi allcaps percent rakyat indonesia gak mampu beli makanan bergizi rezim widodo rancang subsidi utk motor list;['rt', 'user', 'allcaps', 'lain', 'soal', 'lain', 'solusi', 'allcaps', 'percent', 'rakyat', 'indonesia', 'gak', 'mampu', 'beli', 'makanan', 'bergizi', 'rezim', 'widodo', 'rancang', 'subsidi', 'utk', 'motor', 'list'];['rt', 'user', 'allcaps', 'lain', 'soal', 'lain', 'solusi', 'allcaps', 'percent', 'rakyat', 'indonesia', 'tidak', 'mampu', 'beli', 'makanan', 'bergizi', 'rezim', 'widodo', 'rancang', 'subsidi', 'untuk', 'motor', 'list'];['rt', 'user', 'allcaps', 'solusi', 'allcaps', 'percent', 'rakyat', 'indonesia', 'beli', 'makanan', 'bergizi', 'rezim', 'widodo', 'rancang', 'subsidi', 'motor', 'list'];rt user allcaps solusi allcaps percent rakyat indonesia beli makanan bergizi rezim widodo rancang subsidi motor list;rt user allcaps solusi allcaps percent rakyat indonesia beli makan gizi rezim widodo rancang subsidi motor list
188;Semakin jelas siapa saja orang2 dibalik ide subsidi mobil &amp;0;semakin jelas siapa saja orang2 dibalik ide subsidi mobil;['semakin', 'jelas', 'siapa', 'saja', 'orang2', 'dibalik', 'ide', 'subsidi', 'mobil'];['semakin', 'jelas', 'siapa', 'saja', 'orang2', 'dibalik', 'ide', 'subsidi', 'mobil'];['orang2', 'dibalik', 'ide', 'subsidi', 'mobil'];orang2 dibalik ide subsidi mobil;orang2 balik ide subsidi mobil
189;RT @VIVAcoid: Kisaran Harga-harga Motor Listrik Usai Dapat Subsidi Rp8 Juta https://t.co/AmoNuEa3Kb #Ramadan https://t.co/QMsxIO9MUL;1;rt user kisaran harga harga motor listrik usai dapat subsidi rp8 juta coamonuea3kb hashtag ramadan hashtag coqmsxio9mul;['rt', 'user', 'kisaran', 'harga', 'harga', 'motor', 'listrik', 'usai', 'dapat', 'subsidi', 'rp8', 'juta', 'coamonuea3kb', 'hashtag', 'ramadan', 'hashtag', 'coqmsxio9mul'];['rt', 'user', 'kisaran', 'harga', 'harga', 'motor', 'listrik', 'usai', 'dapat', 'subsidi', 'rp8', 'juta', 'coamonuea3kb', 'hashtag', 'ramadan', 'hashtag', 'coqmsxio9mul'];['rt', 'user', 'kisaran', 'harga', 'harga', 'motor', 'listrik', 'subsidi', 'rp8', 'juta', 'coamonuea3kb', 'hashtag', 'ramadan', 'hashtag', 'coqmsxio9mul'];rt user kisaran harga harga motor listrik subsidi rp8 juta coamonuea3kb hashtag ramadan hashtag coqmsxio9mul;rt user kisar harga harga motor listrik subsidi rp8 juta coamonuea3kb hashtag ramadan hashtag coqmsxio9mul
190;RT @PartaiSocmed: Kami terjemahkan dalam bahasa Indonesia. GOTO dan TOBA (perusahaan milik Luhut) telah bekerjasama membuat perusahaan bernÃ¢ÂÂ¦;1;rt user kami terjemahkan dalam bahasa indonesia allcaps goto allcaps dan allcaps toba allcaps perusahaan milik luhut telah bekerjasama membuat perusahaan bern;['rt', 'user', 'kami', 'terjemahkan', 'dalam', 'bahasa', 'indonesia', 'allcaps', 'goto', 'allcaps', 'dan', 'allcaps', 'toba', 'allcaps', 'perusahaan', 'milik', 'luhut', 'telah', 'bekerjasama', 'membuat', 'perusahaan', 'bern'];['rt', 'user', 'kami', 'terjemahkan', 'dalam', 'bahasa', 'indonesia', 'allcaps', 'goto', 'allcaps', 'dan', 'allcaps', 'toba', 'allcaps', 'perusahaan', 'milik', 'luhut', 'telah', 'bekerjasama', 'membuat', 'perusahaan', 'bern'];['rt', 'user', 'terjemahkan', 'bahasa', 'indonesia', 'allcaps', 'goto', 'allcaps', 'allcaps', 'toba', 'allcaps', 'perusahaan', 'milik', 'luhut', 'bekerjasama', 'perusahaan', 'bern'];rt user terjemahkan bahasa indonesia allcaps goto allcaps allcaps toba allcaps perusahaan milik luhut bekerjasama perusahaan bern;rt user terjemah bahasa indonesia allcaps goto allcaps allcaps toba allcaps usaha milik luhut bekerjasama usaha bern
191;Bagi-Bagi Rice Cooker dan Subsidi Motor Listrik;1;bagi bagi rice cooker dan subsidi motor listrik;['bagi', 'bagi', 'rice', 'cooker', 'dan', 'subsidi', 'motor', 'listrik'];['bagi', 'bagi', 'rice', 'cooker', 'dan', 'subsidi', 'motor', 'listrik'];['rice', 'cooker', 'subsidi', 'motor', 'listrik'];rice cooker subsidi motor listrik;rice cooker subsidi motor listrik
192;Lalu apa alasan pemerintah memberikan subsidi untuk membeli kendaraan yang harganya bahkan bisa mencapai miliaran rÃ¢ÂÂ¦ https://t.co/SHg5hHtAeQ;0;lalu apa alasan pemerintah memberikan subsidi untuk membeli kendaraan yang harganya bahkan bisa mencapai miliaran coshg5hhtaeq;['lalu', 'apa', 'alasan', 'pemerintah', 'memberikan', 'subsidi', 'untuk', 'membeli', 'kendaraan', 'yang', 'harganya', 'bahkan', 'bisa', 'mencapai', 'miliaran', 'coshg5hhtaeq'];['lalu', 'apa', 'alasan', 'pemerintah', 'memberikan', 'subsidi', 'untuk', 'membeli', 'kendaraan', 'yang', 'harganya', 'bahkan', 'bisa', 'mencapai', 'miliaran', 'coshg5hhtaeq'];['alasan', 'pemerintah', 'subsidi', 'membeli', 'kendaraan', 'harganya', 'mencapai', 'miliaran', 'coshg5hhtaeq'];alasan pemerintah subsidi membeli kendaraan harganya mencapai miliaran coshg5hhtaeq;alas perintah subsidi beli kendara harga capai miliar coshg5hhtaeq
193;Wacana Subsidi Pemerintah Bisa Tunda Masyarakat Beli Motor Listrik https://t.co/ffvC8gbdGs;1;wacana subsidi pemerintah bisa tunda masyarakat beli motor listrik coffvc8gbdgs;['wacana', 'subsidi', 'pemerintah', 'bisa', 'tunda', 'masyarakat', 'beli', 'motor', 'listrik', 'coffvc8gbdgs'];['wacana', 'subsidi', 'pemerintah', 'bisa', 'tunda', 'masyarakat', 'beli', 'motor', 'listrik', 'coffvc8gbdgs'];['wacana', 'subsidi', 'pemerintah', 'tunda', 'masyarakat', 'beli', 'motor', 'listrik', 'coffvc8gbdgs'];wacana subsidi pemerintah tunda masyarakat beli motor listrik coffvc8gbdgs;wacana subsidi perintah tunda masyarakat beli motor listrik coffvc8gbdgs
194;#MostPopuler Subsidi 'Paksa' Produsen Investasi;0;hashtag most populer hashtag subsidi paksa produsen investasi;['hashtag', 'most', 'populer', 'hashtag', 'subsidi', 'paksa', 'produsen', 'investasi'];['hashtag', 'most', 'populer', 'hashtag', 'subsidi', 'paksa', 'produsen', 'investasi'];['hashtag', 'most', 'populer', 'hashtag', 'subsidi', 'paksa', 'produsen', 'investasi'];hashtag most populer hashtag subsidi paksa produsen investasi;hashtag most populer hashtag subsidi paksa produsen investasi
195;RT @NasDem: Pemerintah berencana memberikanÃÂ subsidiÃÂ untuk pembelian mobil dan motor listrik sebesar 80-8 juta Rupiah. ;1;rt user pemerintah berencana memberikan subsidi untuk pembelian mobil dan motor listrik sebesar number number juta rupiah;['rt', 'user', 'pemerintah', 'berencana', 'memberikan', 'subsidi', 'untuk', 'pembelian', 'mobil', 'dan', 'motor', 'listrik', 'sebesar', 'number', 'number', 'juta', 'rupiah'];['rt', 'user', 'pemerintah', 'berencana', 'memberikan', 'subsidi', 'untuk', 'pembelian', 'mobil', 'dan', 'motor', 'listrik', 'sebesar', 'number', 'number', 'juta', 'rupiah'];['rt', 'user', 'pemerintah', 'berencana', 'subsidi', 'pembelian', 'mobil', 'motor', 'listrik', 'number', 'number', 'juta', 'rupiah'];rt user pemerintah berencana subsidi pembelian mobil motor listrik number number juta rupiah;rt user perintah rencana subsidi beli mobil motor listrik number number juta rupiah
196;RT @sdenta: Coba subsidi trilyunan buat mobil listrik dipake buat nambahin BRT di kota2 besar di Indonesia;0;rt user coba subsidi trilyunan buat mobil listrik dipake buat nambahin allcaps brt allcaps di kota2 besar di indonesia;['rt', 'user', 'coba', 'subsidi', 'trilyunan', 'buat', 'mobil', 'listrik', 'dipake', 'buat', 'nambahin', 'allcaps', 'brt', 'allcaps', 'di', 'kota2', 'besar', 'di', 'indonesia'];['rt', 'user', 'coba', 'subsidi', 'trilyunan', 'buat', 'mobil', 'listrik', 'dipakai', 'buat', 'nambahin', 'allcaps', 'brt', 'allcaps', 'di', 'kota2', 'besar', 'di', 'indonesia'];['rt', 'user', 'coba', 'subsidi', 'trilyunan', 'mobil', 'listrik', 'dipakai', 'nambahin', 'allcaps', 'brt', 'allcaps', 'kota2', 'indonesia'];rt user coba subsidi trilyunan mobil listrik dipakai nambahin allcaps brt allcaps kota2 indonesia;rt user coba subsidi trilyunan mobil listrik pakai nambahin allcaps brt allcaps kota2 indonesia
197;RT @Babanya_Jiji: @sdenta Coba subsidi trilyunan buat mobil listrik dipake buat bikin jalan yang menghubungkan desa-desa di pulau yang ga aÃ¢ÂÂ¦;0;rt user user coba subsidi trilyunan buat mobil listrik dipake buat bikin jalan yang menghubungkan desa desa di pulau yang ga;['rt', 'user', 'user', 'coba', 'subsidi', 'trilyunan', 'buat', 'mobil', 'listrik', 'dipake', 'buat', 'bikin', 'jalan', 'yang', 'menghubungkan', 'desa', 'desa', 'di', 'pulau', 'yang', 'ga'];['rt', 'user', 'user', 'coba', 'subsidi', 'trilyunan', 'buat', 'mobil', 'listrik', 'dipakai', 'buat', 'membuat', 'jalan', 'yang', 'menghubungkan', 'desa', 'desa', 'di', 'pulau', 'yang', 'tidak'];['rt', 'user', 'user', 'coba', 'subsidi', 'trilyunan', 'mobil', 'listrik', 'dipakai', 'jalan', 'menghubungkan', 'desa', 'desa', 'pulau'];rt user user coba subsidi trilyunan mobil listrik dipakai jalan menghubungkan desa desa pulau;rt user user coba subsidi trilyunan mobil listrik pakai jalan hubung desa desa pulau
198;@BintangDunia88 @mouldie_sep bisa saja dilakukan berbarengan;1;user user bisa saja dilakukan berbarengan;['user', 'user', 'bisa', 'saja', 'dilakukan', 'berbarengan'];['user', 'user', 'bisa', 'saja', 'dilakukan', 'berbarengan'];['user', 'user', 'berbarengan'];user user berbarengan;user user bareng
199;@BintangDunia88 @mouldie_sep Pertalite dihapus realitanya sangat sulit;0;user user pertalite dihapus realitanya sangat sulit;['user', 'user', 'pertalite', 'dihapus', 'realitanya', 'sangat', 'sulit'];['user', 'user', 'pertalite', 'dihapus', 'realitanya', 'sangat', 'sulit'];['user', 'user', 'pertalite', 'dihapus', 'realitanya', 'sulit'];user user pertalite dihapus realitanya sulit;user user pertalite hapus realitanya sulit
200;RT @wbpratama: Solusinya jelas: subsidi kendaraan listrik.;1;rt user solusinya jelas subsidi kendaraan listrik;['rt', 'user', 'solusinya', 'jelas', 'subsidi', 'kendaraan', 'listrik'];['rt', 'user', 'solusinya', 'jelas', 'subsidi', 'kendaraan', 'listrik'];['rt', 'user', 'solusinya', 'subsidi', 'kendaraan', 'listrik'];rt user solusinya subsidi kendaraan listrik;rt user solusi subsidi kendara listrik
201;"@panca66 Padahal yang beli kendaraan listrik rata"" masyarakat kelas atas kenapa mesti di subsidi apa karna komisinya gede Ã°ÂÂÂ";0;user padahal yang beli kendaraan listrik rata masyarakat kelas atas kenapa mesti di subsidi apa karna komisinya gede;['user', 'padahal', 'yang', 'beli', 'kendaraan', 'listrik', 'rata', 'masyarakat', 'kelas', 'atas', 'kenapa', 'mesti', 'di', 'subsidi', 'apa', 'karna', 'komisinya', 'gede'];['user', 'padahal', 'yang', 'beli', 'kendaraan', 'listrik', 'rata', 'masyarakat', 'kelas', 'atas', 'kenapa', 'mesti', 'di', 'subsidi', 'apa', 'karena', 'komisinya', 'besar'];['user', 'beli', 'kendaraan', 'listrik', 'masyarakat', 'kelas', 'mesti', 'subsidi', 'komisinya'];user beli kendaraan listrik masyarakat kelas mesti subsidi komisinya;user beli kendara listrik masyarakat kelas mesti subsidi komisi
202;Subsidi kendaraan listrik selain menurunkan emisi gas karbon juga mempercepat menarik investor kendaraan listrik;1;subsidi kendaraan listrik selain menurunkan emisi gas karbon juga mempercepat menarik investor kendaraan listrik;['subsidi', 'kendaraan', 'listrik', 'selain', 'menurunkan', 'emisi', 'gas', 'karbon', 'juga', 'mempercepat', 'menarik', 'investor', 'kendaraan', 'listrik'];['subsidi', 'kendaraan', 'listrik', 'selain', 'menurunkan', 'emisi', 'gas', 'karbon', 'juga', 'mempercepat', 'menarik', 'investor', 'kendaraan', 'listrik'];['subsidi', 'kendaraan', 'listrik', 'menurunkan', 'emisi', 'gas', 'karbon', 'mempercepat', 'menarik', 'investor', 'kendaraan', 'listrik'];subsidi kendaraan listrik menurunkan emisi gas karbon mempercepat menarik investor kendaraan listrik;subsidi kendara listrik turun emisi gas karbon cepat tarik investor kendara listrik
203;@wrahadi @msaid_didu Kalau takut sama subsidi bbm tinggal cabut subsidi pertalite kan;0;user user kalau takut sama subsidi bbm tinggal cabut subsidi pertalite kan;['user', 'user', 'kalau', 'takut', 'sama', 'subsidi', 'bbm', 'tinggal', 'cabut', 'subsidi', 'pertalite', 'kan'];['user', 'user', 'kalau', 'takut', 'sama', 'subsidi', 'bbm', 'tinggal', 'cabut', 'subsidi', 'pertalite', 'kan'];['user', 'user', 'takut', 'subsidi', 'bbm', 'tinggal', 'cabut', 'subsidi', 'pertalite'];user user takut subsidi bbm tinggal cabut subsidi pertalite;user user takut subsidi bbm tinggal cabut subsidi pertalite
204;Kita tak mendengar komen agt @DPR_RI @DPDRI  soal subsidi beli kendaraan listrik. Semua diem. Semua seakan ternina-Ã¢ÂÂ¦ https://t.co/TWp1Zrn8r4;0;kita tak mendengar komen agt user user soal subsidi beli kendaraan listrik semua diem semua seakan ternina cotwp1zrn8r4;['kita', 'tak', 'mendengar', 'komen', 'agt', 'user', 'user', 'soal', 'subsidi', 'beli', 'kendaraan', 'listrik', 'semua', 'diem', 'semua', 'seakan', 'ternina', 'cotwp1zrn8r4'];['kita', 'tak', 'mendengar', 'komen', 'agt', 'user', 'user', 'soal', 'subsidi', 'beli', 'kendaraan', 'listrik', 'semua', 'diam', 'semua', 'seakan', 'ternina', 'cotwp1zrn8r4'];['mendengar', 'komen', 'agt', 'user', 'user', 'subsidi', 'beli', 'kendaraan', 'listrik', 'diam', 'seakan', 'ternina', 'cotwp1zrn8r4'];mendengar komen agt user user subsidi beli kendaraan listrik diam seakan ternina cotwp1zrn8r4;dengar komen agt user user subsidi beli kendara listrik diam akan ternina cotwp1zrn8r4
205;@Anfieldbreath @ariyo_id @CNNIndonesia Orang kaya diberikan subsidi 80 juta per kendaraan untuk beli mobil listrik;0;user user user orang kaya diberikan subsidi number juta per kendaraan untuk beli mobil listrik;['user', 'user', 'user', 'orang', 'kaya', 'diberikan', 'subsidi', 'number', 'juta', 'per', 'kendaraan', 'untuk', 'beli', 'mobil', 'listrik'];['user', 'user', 'user', 'orang', 'kaya', 'diberikan', 'subsidi', 'number', 'juta', 'per', 'kendaraan', 'untuk', 'beli', 'mobil', 'listrik'];['user', 'user', 'user', 'orang', 'kaya', 'subsidi', 'number', 'juta', 'kendaraan', 'beli', 'mobil', 'listrik'];user user user orang kaya subsidi number juta kendaraan beli mobil listrik;user user user orang kaya subsidi number juta kendara beli mobil listrik
206;Kalau aja @gojekindonesia bikin kategori khusus goride electric dengan harga 25% lebih murah ketimbang goride biasaÃ¢ÂÂ¦ https://t.co/UYSJJns9GB;1;kalau aja user bikin kategori khusus goride electric dengan harga percent lebih murah ketimbang goride biasa couysjjns9gb;['kalau', 'aja', 'user', 'bikin', 'kategori', 'khusus', 'goride', 'electric', 'dengan', 'harga', 'percent', 'lebih', 'murah', 'ketimbang', 'goride', 'biasa', 'couysjjns9gb'];['kalau', 'saja', 'user', 'membuat', 'kategori', 'khusus', 'goride', 'electric', 'dengan', 'harga', 'percent', 'lebih', 'murah', 'daripada', 'goride', 'biasa', 'couysjjns9gb'];['user', 'kategori', 'khusus', 'goride', 'electric', 'harga', 'percent', 'murah', 'goride', 'couysjjns9gb'];user kategori khusus goride electric harga percent murah goride couysjjns9gb;user kategori khusus goride electric harga percent murah goride couysjjns9gb
207;RT @aldialdi00: @wbpratama Menurutku sih ya daripada subsidi kendaraan listrik mendingan pengurangan masyarakat;0;rt user user menurutku sih ya daripada subsidi kendaraan listrik mendingan pengurangan masyarakat;['rt', 'user', 'user', 'menurutku', 'sih', 'ya', 'daripada', 'subsidi', 'kendaraan', 'listrik', 'mendingan', 'pengurangan', 'masyarakat'];['rt', 'user', 'user', 'menurutku', 'sih', 'ya', 'daripada', 'subsidi', 'kendaraan', 'listrik', 'baiknya', 'pengurangan', 'masyarakat'];['rt', 'user', 'user', 'menurutku', 'sih', 'ya', 'subsidi', 'kendaraan', 'listrik', 'baiknya', 'pengurangan', 'masyarakat'];rt user user menurutku sih ya subsidi kendaraan listrik baiknya pengurangan masyarakat;rt user user turut sih ya subsidi kendara listrik baik kurang masyarakat
208;@VIVAcoid Kalau alasannya krna harga beras dri petani mahal kan subsidi kendaraan listrik bisa dipakai buat beli beras petani Ã°ÂÂÂ;0;user kalau alasannya krna harga beras dri petani mahal kan subsidi kendaraan listrik bisa dipakai buat beli beras petani;['user', 'kalau', 'alasannya', 'krna', 'harga', 'beras', 'dri', 'petani', 'mahal', 'kan', 'subsidi', 'kendaraan', 'listrik', 'bisa', 'dipakai', 'buat', 'beli', 'beras', 'petani'];['user', 'kalau', 'alasannya', 'karena', 'harga', 'beras', 'dari', 'petani', 'mahal', 'kan', 'subsidi', 'kendaraan', 'listrik', 'bisa', 'dipakai', 'buat', 'beli', 'beras', 'petani'];['user', 'alasannya', 'harga', 'beras', 'petani', 'mahal', 'subsidi', 'kendaraan', 'listrik', 'dipakai', 'beli', 'beras', 'petani'];user alasannya harga beras petani mahal subsidi kendaraan listrik dipakai beli beras petani;user alas harga beras tani mahal subsidi kendara listrik pakai beli beras tani
209;Di negara Asia juga lagi semangat-semangatnya buat promosiin kendaraan berbahan daya listrik;1;di negara asia juga lagi semangat semangatnya buat promosiin kendaraan berbahan daya listrik;['di', 'negara', 'asia', 'juga', 'lagi', 'semangat', 'semangatnya', 'buat', 'promosiin', 'kendaraan', 'berbahan', 'daya', 'listrik'];['di', 'negara', 'asia', 'juga', 'lagi', 'semangat', 'semangatnya', 'buat', 'promosiin', 'kendaraan', 'berbahan', 'daya', 'listrik'];['negara', 'asia', 'semangat', 'semangatnya', 'promosiin', 'kendaraan', 'berbahan', 'daya', 'listrik'];negara asia semangat semangatnya promosiin kendaraan berbahan daya listrik;negara asia semangat semangat promosiin kendara bahan daya listrik
210;@AndryWaseso Dengan kata lain subsidi kendaraan listrik itu biayanya dari kenaikan tarif KRL ga sih? Ã°ÂÂ¤Â«;0;user dengan kata lain subsidi kendaraan listrik itu biayanya dari kenaikan tarif allcaps krl allcaps ga sih;['user', 'dengan', 'kata', 'lain', 'subsidi', 'kendaraan', 'listrik', 'itu', 'biayanya', 'dari', 'kenaikan', 'tarif', 'allcaps', 'krl', 'allcaps', 'ga', 'sih'];['user', 'dengan', 'kata', 'lain', 'subsidi', 'kendaraan', 'listrik', 'itu', 'biayanya', 'dari', 'kenaikan', 'tarif', 'allcaps', 'krl', 'allcaps', 'tidak', 'sih'];['user', 'subsidi', 'kendaraan', 'listrik', 'biayanya', 'kenaikan', 'tarif', 'allcaps', 'krl', 'allcaps', 'sih'];user subsidi kendaraan listrik biayanya kenaikan tarif allcaps krl allcaps sih;user subsidi kendara listrik biaya naik tarif allcaps krl allcaps sih
